,id,caller_id,name,address_city,address,phone_number,county,chain,treat,call_attempts,day,time,female_rep,esl_rep,script_budget_upcharge,script_knowledge,quote_point,quote_range_low,quote_range_high,no_quote_reason,quote_breakdown,notes,analyzed_comment,range_provided,enrolled_subject,outcome,returned_call,failed_callback,does_not_perform_service,onsite_additional_info,female_caller,esl_caller,non_complier,attrition,esl_affinity,gender_affinity,gender_esl_affinity,no_quote_reason_NA,no_quote_reason_does_not_provide_this_service,no_quote_reason_no_contact_after_2_tries,no_quote_reason_other,no_quote_reason_refused_to_provide_quote,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
74,74,1,"Unlimited Service-Downtown",bellingham,"1515 N Forest St Bellingham, WA 98225","(360) 734-4610",whatcom,1,1,1,Friday,12,1,0,0,1,,600,700,,0,,no_comment,1,1,650,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,48.750663,-122.47249,1,rooftop,1515,"N Forest St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
75,75,7,"Birchwood Auto Repair",bellingham,"1601 Birchwood Ave Bellingham, WA 98225","(360) 392-0654",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,48.774533,-122.493306,1,rooftop,1601,"Birchwood Ave",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
76,76,3,"Rising Sun Motors",bellingham,"2126 Pacific St Bellingham, WA 98229","(360) 746-3651",whatcom,0,0,2,Tuesday,14,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,48.758685,-122.455838,1,rooftop,2126,"Pacific St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
77,77,1,"Alignment & Brakes Plus",bellingham,"300 Ohio St Bellingham, WA 98225","(360) 738-0659",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,48.754932,-122.47175,1,rooftop,300,"Ohio St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
78,78,1,"Armstrong Family Autocare",bellingham,"5499 Guide Meridian Bellingham, WA 98226","(360) 526-2189",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,48.840419,-122.486696,1,rooftop,5499,"Guide Meridian",,,Bellingham,WA,"Whatcom County",98226,US,Bellingham
79,79,5,"Trottner’s Auto Repair Service",bellingham,"2005 Kentucky St Bellingham, WA 98229","(360) 733-3280",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,48.758076,-122.447753,1,rooftop,2005,"Kentucky St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
80,80,5,"Barrett Transmission Specialties",bellingham,"2111 Valencia St Bellingham, WA 98229","(360) 788-4852",whatcom,0,1,2,Thursday,15,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,48.758375,-122.447076,1,rooftop,2111,"Valencia St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
81,81,3,"Dr John’s Auto Clinic",bellingham,"1420 Kentucky St Bellingham, WA 98229","(360) 733-5646",whatcom,0,0,1,Saturday,15,0,0,,,,,,other,,"Asked to call back Monday",unable_to_provide_quote,0,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,48.757595,-122.455321,1,rooftop,1420,"Kentucky St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
82,82,5,"Steves Automotive",bellingham,"2014 Pacific St Bellingham, WA 98229","(360) 734-0411",whatcom,0,1,2,Friday,14,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,48.757228,-122.455866,1,rooftop,2014,"Pacific St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
83,83,7,"Harmony Motorworks",bellingham,"1922 Grant St Bellingham, WA 98225","(360) 671-2420",whatcom,0,1,1,Friday,12,0,0,0,0,530,,,,0,,no_comment,0,1,530,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,48.755849,-122.468868,1,rooftop,1922,"Grant St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
84,84,7,"Lucky’s Auto Shop",bellingham,"503 W Laurel Rd Bellingham, WA 98226","(360) 656-6570",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,48.854944,-122.508269,1,rooftop,503,"W Laurel Rd",,,Bellingham,WA,"Whatcom County",98226,US,Whatcom
85,85,2,"Flat Black Automotive",bellingham,"1918 Iowa St Ste 101A Bellingham, WA 98229","(360) 393-8984",whatcom,0,0,2,Tuesday,9,0,0,0,1,682,,,,0,"After tax",indicated_no_additional_cost,0,1,682,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.755652,-122.449085,1,rooftop,1918,"Iowa St",Ste,101,Bellingham,WA,"Whatcom County",98229,US,Bellingham
86,86,2,"Chuck’s Midtown Motors Automotive Repair",bellingham,"1058 N State St Bellingham, WA 98225","(360) 684-1907",whatcom,1,0,1,Tuesday,11,0,0,0,1,687.21,,,,0,"left message with quote",returned_call_with_quote,0,1,687.21,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.746003,-122.480303,1,rooftop,1058,"N State St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
87,87,4,"Davis Automotive",bellingham,"2134 Queen St Bellingham, WA 98229","(360) 543-8069",whatcom,0,1,1,Monday,16,0,0,0,0,488.89,,,,0,"Will call back with an estimate",failed_callback,0,1,488.89,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.758749,-122.454335,1,rooftop,2134,"Queen St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
88,88,2,"Angler Automotive Repair",bellingham,"2207 Valencia St Ste 111 Bellingham, WA 98229","(360) 738-1245",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.759345,-122.447465,1,rooftop,2207,"Valencia St",Ste,111,Bellingham,WA,"Whatcom County",98229,US,Whatcom
89,89,8,"Master Lube",bellingham,"1111 E Maple St Bellingham, WA 98225","(360) 733-4750",whatcom,0,0,1,Friday,12,0,0,0,0,,,,does_not_provide_this_service,,,no_comment,0,1,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,48.740731,-122.471129,1,rooftop,1111,"E Maple St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
90,90,8,"Juracich Auto Repair",bellingham,"2000 Franklin St Ste 105 Bellingham, WA 98225","(360) 441-7403",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,48.756753,-122.470158,1,rooftop,2000,"Franklin St",Ste,105,Bellingham,WA,"Whatcom County",98225,US,Bellingham
91,91,6,"Bellingham Auto Air",bellingham,"2014 Pacific St Bellingham, WA 98229","(360) 671-1454",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.757228,-122.455866,1,rooftop,2014,"Pacific St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
92,92,6,"Panacea Automotive",bellingham,"4215 Britton Rd Bellingham, WA 98226","(360) 715-9850",whatcom,0,0,2,Thursday,14,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,48.793624,-122.415771,1,rooftop,4215,"Britton Rd",,,Bellingham,WA,"Whatcom County",98226,US,Bellingham
93,93,4,"Axton Automotive",ferndale,"1372 W Axton Rd Ferndale, WA 98248","(360) 389-5444",whatcom,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.846553,-122.555903,1,rooftop,1372,"W Axton Rd",,,Ferndale,WA,"Whatcom County",98248,US,Bellingham
94,94,4,"Meridian Auto and Tire",bellingham,"1709 Kentucky St Bellingham, WA 98229","(360) 325-7051",whatcom,0,1,1,Thursday,16,0,0,0,0,725,,,,0,"Addtional Tax",indicated_additional_cost,0,1,725,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.758006,-122.450154,1,rooftop,1709,"Kentucky St",,,Bellingham,WA,"Whatcom County",98229,US,Bellingham
95,95,8,"HMC Garage",bellingham,"3819 Bakerview Spur Bellingham, WA 98226","(360) 392-8310",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,48.783511,-122.448493,1,rooftop,3819,"Bakerview Spur",,,Bellingham,WA,"Whatcom County",98226,US,Bellingham
96,96,2,"Bellingham Autoworks",bellingham,"1302 Meador Ave Bellingham, WA 98229","(360) 746-8667",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.752406,-122.458824,1,rooftop,1302,"Meador Ave",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
97,97,2,"Rod’s Japanese Auto Care",bellingham,"5292 Guide Meridian Rd Bellingham, WA 98226","(360) 398-2944",whatcom,0,0,1,Tuesday,9,0,0,0,1,,,,refused_to_provide_quote,,"Can't give a quote over the phone. Need to see car and inspect entire coolant system.",requires_physical_presence_or_additional_information,0,1,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,48.832716,-122.484814,1,rooftop,5292,"Guide Meridian",,,Bellingham,WA,"Whatcom County",98226,US,Whatcom
98,98,8,"Tk Automotive Repair",bellingham,"2208 Valencia St Bellingham, WA 98229","(360) 441-3923",whatcom,0,0,1,Friday,12,1,0,1,0,786.5,,,,0,,no_comment,0,1,786.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48.759188,-122.446281,1,rooftop,2208,"Valencia St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
99,99,2,Midas,bellingham,"801 Ohio Street Bellingham, WA 98225","(360) 389-2958",whatcom,1,0,1,Saturday,10,0,0,0,0,748.65,,,,0,"After tax",indicated_no_additional_cost,0,1,748.65,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.755416,-122.464527,1,rooftop,801,"Ohio St",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
100,100,8,"Sound Truck and Auto Repair",bellingham,"1951 Division St Bellingham, WA 98226","(360) 738-1911",whatcom,0,0,1,Tuesday,14,0,0,0,0,785,,,,0,"Includes a couple gallons of antifreeze",additional_context,0,1,785,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,48.782508,-122.452417,1,rooftop,1951,"Division St",,,Bellingham,WA,"Whatcom County",98226,US,Bellingham
101,101,6,"Complete Auto Repair Service",ferndale,"5640 Barrett Rd Ferndale, WA 98248","(360) 922-0553",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.846033,-122.573251,1,rooftop,5640,"Barrett Rd",,,Ferndale,WA,"Whatcom County",98248,US,Bellingham
102,102,6,"Reference Automotive",bellingham,"2114 Verona St Bellingham, WA 98229","(360) 366-6965",whatcom,0,0,2,Monday,10,0,0,0,0,,600,820,,0,,no_comment,1,1,710,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,48.758647,-122.447795,1,rooftop,2114,"Verona St",,,Bellingham,WA,"Whatcom County",98229,US,Whatcom
103,103,6,"Master Auto Tech",bellingham,"3709 Bennett Dr Bellingham, WA 98225","(360) 733-3043",whatcom,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,48.78513,-122.519353,1,rooftop,3709,"Bennett Dr",,,Bellingham,WA,"Whatcom County",98225,US,Bellingham
104,104,7,"Community Automotive",burien,"14803 Ambaum Blvd SW Burien, WA 98166","(206) 246-7500",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.470163,-122.347221,1,rooftop,14803,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
105,105,3,"Apex Auto Service",burien,"13210 1st Ave S Burien, WA 98168","(206) 767-0717",king,0,0,1,Saturday,15,,,,,,,,no_contact_after_2_tries,,"Possibly out of business",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.484732,-122.333442,1,rooftop,13210,"1st Ave S",,,Burien,WA,"King County",98168,US,King
106,106,5,"Yire Automotive Care",burien,"14601 Ambaum Blvd SW Burien, WA 98166","(206) 243-9473",king,0,1,1,Thursday,15,0,0,0,0,,600,800,,0,,no_comment,1,1,700,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.472039,-122.347553,1,rooftop,14601,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
107,107,7,"Hiline Auto Repair",burien,"834 SW 149th St Burien, WA 98166","(206) 339-0233",king,0,1,1,Tuesday,14,0,0,0,0,,350,377,,1,,no_comment,1,1,363.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.469736,-122.345996,1,rooftop,834,"SW 149th St",,,Burien,WA,"King County",98166,US,King
108,108,3,"Mark’s Expert Auto Service, Inc",burien,"15418 Ambaum Blvd SW Burien, WA 98166","(206) 246-5232",king,0,0,1,Saturday,15,,,,,,,,no_contact_after_2_tries,,"Does not accept non-caller id calls",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.464468,-122.343285,1,rooftop,15418,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
109,109,3,"Burien Auto Repair",burien,"617 SW 154th St Burien, WA 98166","(206) 242-9558",king,0,0,1,Saturday,15,,,,,,,,no_contact_after_2_tries,,"Does not accept non-caller id calls",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.464769,-122.34258,1,rooftop,617,"SW 154th St",,,Burien,WA,"King County",98166,US,King
110,110,3,"Transmission Xpress",burien,"14025 1st Ave S Ste A Burien, WA 98168","(206) 602-2353",king,0,0,1,Tuesday,14,0,0,0,0,750,,,,0,"Include upper and lower hoses (didnt ask for the breakup)",additional_context,0,1,750,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.476864,-122.334482,1,rooftop,14025,"1st Ave S",,,Burien,WA,"King County",98168,US,King
111,111,1,"Automotive Service",burien,"119 SW 144th St Burien, WA 98166","(206) 431-5555",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.47381,-122.335011,1,rooftop,119,"SW 144th St",,,Burien,WA,"King County",98166,US,King
112,112,7,"Northwest Import Auto Service",burien,"303 SW 148th St Burien, WA 98166","(206) 242-1790",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.470171,-122.338591,1,rooftop,303,"SW 148th St",,,Burien,WA,"King County",98166,US,King
113,113,7,"Brendens Auto Service",burien,"15421 Ambaum Blvd SW Burien, WA 98166","(206) 242-4881",king,0,1,2,Wednesday,14,,,,,,,,no_contact_after_2_tries,,"answering machine",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.464346,-122.343968,1,rooftop,15421,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
114,114,3,"Superior Repair",burien,"13420 Ambaum Blvd SW Burien, WA 98146","(206) 433-1709",king,0,0,1,Tuesday,13,0,0,0,0,,,,does_not_provide_this_service,,"Only Subaru vehicles accepted",does_not_perform_service,0,1,,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,47.482404,-122.347898,1,rooftop,13420,"Ambaum Blvd SW",,,Burien,WA,"King County",98146,US,King
115,115,3,"Interstate Tire & Automotive inc",burien,"119 S 160th St Burien, WA 98148","(206) 246-6252",king,0,0,1,Tuesday,14,0,0,0,0,625,,,,0,,no_comment,0,1,625,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.459407,-122.332768,1,rooftop,119,"S 160th St",,,Burien,WA,"King County",98148,US,King
116,116,7,"An’s Auto Center",burien,"13522 Ambaum Blvd SW Burien, WA 98146","(206) 835-1422",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.481455,-122.347947,1,rooftop,13522,"Ambaum Blvd SW",,,Burien,WA,"King County",98146,US,King
117,117,3,"Vision Collision Northwest",burien,"803 SW 154th St Burien, WA 98166","(206) 244-2758",king,0,0,1,Tuesday,14,1,0,0,0,,,,does_not_provide_this_service,,,no_comment,0,1,,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,47.464832,-122.344893,1,rooftop,803,"SW 154th St",,,Burien,WA,"King County",98166,US,King
118,118,5,"Sound Auto Care",seatac,"18451 Des Moines Memorial Dr SeaTac, WA 98148","(206) 246-3888",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.436793,-122.318101,1,range_interpolation,18451,"Des Moines Memorial Dr",,,Seattle,WA,"King County",98148,US,"TIGER/Line® dataset from the US Census Bureau"
119,119,7,"Aace Auto Cars & Care",burien,"15459 Ambaum Blvd SW Burien, WA 98166","(206) 248-5240",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.4642,-122.344034,1,rooftop,15459,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
120,120,7,"Garcia Auto Shop",burien,"13839 1st Ave S Burien, WA 98168","(206) 387-6512",king,0,1,1,Monday,12,,,,,,,,other,,"no answer",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,0,1,0,47.479134,-122.333976,1,range_interpolation,13839,"1st Ave S",,,Burien,WA,"King County",98168,US,"TIGER/Line® dataset from the US Census Bureau"
121,121,3,"Honest Auto Care",burien,"132 SW 152nd St Ste 1 Burien, WA 98166","(206) 420-2044",king,0,0,3,Tuesday,14,,,,,,,,,,"Went on voicemail - call back later",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.467558,-122.335157,1,rooftop,132,"SW 152nd St",Ste,1,Burien,WA,"King County",98166,US,King
122,122,7,"Winner’s Automotive",burien,"864 SW 136th St Burien, WA 98166","(206) 241-0112",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.481458,-122.347422,1,rooftop,864,"SW 136th St",,,Burien,WA,"King County",98166,US,King
123,123,7,"Wayne’s Service Center",burien,"18032 1st Ave S Burien, WA 98148","(206) 243-1970",king,0,1,1,Wednesday,14,0,0,0,0,,,,other,,"will call back with quote",failed_callback,0,1,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,47.441065,-122.334052,1,rooftop,18032,"1st Ave S",,,Burien,WA,"King County",98148,US,King
124,124,1,"Firestone Complete Auto Care",burien,"15324 1st Ave S Burien, WA 98148","(206) 337-0150",king,1,1,1,Friday,12,0,0,0,0,834.74,,,,0,,no_comment,0,1,834.74,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.465311,-122.333431,1,rooftop,15324,"1st Ave S",,,Burien,WA,"King County",98148,US,King
125,125,1,"Autobahn Autowerkz",seatac,"15636 Des Moines Memorial Dr Seatac, WA 98148","(206) 701-9262",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.463025,-122.32328,1,range_interpolation,15636,"Des Moines Memorial Dr",,,Seattle,WA,"King County",98148,US,"TIGER/Line® dataset from the US Census Bureau"
126,126,7,"JP Automotive Service & Transmission",burien,"14925 Ambaum Blvd SW Burien, WA 98166","(206) 901-9914",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.468808,-122.346443,1,rooftop,14925,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
127,127,7,"T Auto Repair",burien,"15220 1st Ave S Burien, WA 98148","(206) 246-2548",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.466249,-122.333459,1,rooftop,15220,"1st Ave S",,,Burien,WA,"King County",98148,US,King
128,128,1,"Eric’s Import And Domestic Auto Services",seattle,"2827 SW Roxbury St Seattle, WA 98126","(206) 935-4243",king,0,1,1,,,,,,,,,,no_contact_after_2_tries,,"does not accept unidentified calls",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.51711,-122.36986,1,rooftop,2827,"SW Roxbury St",,,Seattle,WA,"King County",98126,US,King
129,129,3,"Hiline Frame & Wheel Alignment",burien,"803 SW 148th St Burien, WA 98166","(206) 246-1013",king,0,0,1,Tuesday,14,0,0,0,1,500,,,,0,"Wanted to check the car before giving detailed quote",additional_context,0,1,500,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.470076,-122.344922,1,rooftop,803,"SW 148th St",,,Burien,WA,"King County",98166,US,King
130,130,1,"Automotive Brake Specialists",burien,"15020 Ambaum Blvd SW Burien, WA 98166","(206) 244-9600",king,0,1,2,,,,,,,,,,no_contact_after_2_tries,,"call does not go through",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.468061,-122.345351,1,rooftop,15020,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
131,131,1,"Bobs Benz and Brits",burien,"15407 Ambaum Blvd SW Burien, WA 98166","(206) 420-4216",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.464727,-122.344143,1,rooftop,15407,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
132,132,5,"ABC Radiator",burien,"15855 1st Ave S Burien, WA 98148","(206) 244-2682",king,0,1,2,Thursday,15,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.460153,-122.334253,1,rooftop,15855,"1st Ave S",,,Burien,WA,"King County",98148,US,King
133,133,5,"Jax Auto Repair",burien,"15020 Ambaum Blvd SW Burien, WA 98166","(206) 453-4126",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.468061,-122.345351,1,rooftop,15020,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
134,134,3,"Burien Frame & Wheel Alignment",burien,"14605 Ambaum Blvd SW Burien, WA 98166","(206) 243-9600",king,0,0,1,Tuesday,13,0,0,0,0,,,,does_not_provide_this_service,,"Doesnt do radiators",does_not_perform_service,0,1,,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,47.471928,-122.347547,1,rooftop,14605,"Ambaum Blvd SW",,,Burien,WA,"King County",98166,US,King
135,135,5,"Easy Street Auto",tacoma,"8425 Pacific Hwy E Tacoma, WA 98422","(206) 304-9849",pierce,0,1,1,Thursday,15,0,0,0,0,564,,,,0,,no_comment,0,1,564,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.263242,-122.336437,1,rooftop,8425,"Pacific Hwy E",,,Tacoma,WA,"Pierce County",98422,US,Pierce
136,136,3,"Legend Auto Sales",burien,"14650 1st Ave S Burien, WA 98168","(206) 241-1888",king,0,0,1,Tuesday,13,1,0,0,0,,700,800,,1,"Will wait for a callback with quote details -> called back and got estimate (labor + parts + tax)",returned_call_with_quote,1,1,750,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,47.470981,-122.333407,1,rooftop,14650,"1st Ave S",,,Burien,WA,"King County",98168,US,King
137,137,7,"Top Spec Auto",everett,"5606 Evergreen Way Everett, WA 98203","(425) 353-0922",snohomish,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.947175,-122.216025,1,rooftop,5606,"Evergreen Way",,,Everett,WA,"Snohomish County",98203,US,Snohomish
138,138,3,"Emily’s Garage",everett,"315 E Casino Rd Ste A Everett, WA 98208","(425) 512-8933",snohomish,1,0,1,Wednesday,15,1,0,0,0,,,,other,,"Will wait for a callback with quote details",failed_callback,0,1,,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,47.92229,-122.227091,1,rooftop,315,"E Casino Rd",Ste,A,Everett,WA,"Snohomish County",98208,US,"Snohomish County"
139,139,5,"Fast Eddie’s Tire Pros",everett,"8810 Evergreen Way Everett, WA 98208","(425) 355-7110",snohomish,0,1,1,Friday,10,,,,,,,,does_not_provide_this_service,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,1,0,0,0,47.918229,-122.232112,1,rooftop,8810,"Evergreen Way",,,Everett,WA,"Snohomish County",98208,US,Snohomish
140,140,5,"Automotive Unlimited",everett,"420 SW Everett Mall Way Ste B Everett, WA 98204","(425) 263-9683",snohomish,0,1,1,Thursday,14,0,0,1,0,,600,800,,0,,no_comment,1,1,700,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.904744,-122.240092,1,rooftop,420,"SW Everett Mall Way",Ste,B,Everett,WA,"Snohomish County",98204,US,"Snohomish County"
141,141,5,"A&M Auto Repair",everett,"4121 Rucker Ave Everett, WA 98203","(425) 610-4318",snohomish,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.962457,-122.210301,1,rooftop,4121,"Rucker Ave",,,Everett,WA,"Snohomish County",98203,US,Snohomish
142,142,7,"A1 Auto Service Center",everett,"406 SE Everett Mall Way Ste 101 Everett, WA 98208","(425) 948-1616",snohomish,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.908488,-122.227302,1,range_interpolation,406,"SE Everett Mall Way",Ste,101,Everett,WA,"Snohomish County",98208,US,"TIGER/Line® dataset from the US Census Bureau"
143,143,3,"Jim Startup’s Foreign Car Repair",everett,"3821 Railway Ave Everett, WA 98201","(425) 353-6811",snohomish,0,0,1,Wednesday,15,0,0,0,0,500,,,,1,,no_comment,0,1,500,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.981418,-122.177167,1,rooftop,3821,"Railway Ave",,,Everett,WA,"Snohomish County",98201,US,Snohomish
144,144,1,"ONB Automotive Repair",everett,"3002 Grand Ave Everett, WA 98201","(425) 317-9618",snohomish,0,1,1,Thursday,12,1,0,1,1,,905,1053.92,,0,"specified without tax",indicated_additional_cost,1,1,979.46,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,47.977742,-122.213036,1,range_interpolation,3002,"Grand Ave",,,Everett,WA,"Snohomish County",98201,US,"TIGER/Line® dataset from the US Census Bureau"
145,145,7,"Safety Auto Repair",lynnwood,"12721 Mukilteo Speedway Lynnwood, WA 98087","(425) 374-3863",snohomish,0,1,1,Friday,11,0,1,0,0,330,,,,0,,no_comment,0,1,330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,47.882585,-122.279288,0.8,rooftop,12721,"Mukilteo Spdwy",,,Lynnwood,WA,"Snohomish County",98037,US,Snohomish
146,146,7,"Aroo Automotive",everett,"2929 Rucker Ave Everett, WA 98201","(425) 263-9195",snohomish,0,1,1,Wednesday,14,,,,,,,,no_contact_after_2_tries,,"not a working number",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.978261,-122.211,1,rooftop,2929,"Rucker Ave",,,Everett,WA,"Snohomish County",98201,US,Snohomish
